text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,_primary_case_type,_obfuscation_type,_original_text
"7​r​@​g​1​c​@​l​l​y​, 7​h​3​r​3 @r3 u​n​w​@​n​7​3​d p​r​3​g​n​@​n​c​1​3​$ @nd u​n​w​@​n​7​3​d c​h​1​l​d​r​3​n​. 7h3 f​0​$​7​3​r c​@​r​3 $​y​$​7​3​m 1f 0​v​3​r f​l​0​w​1​n​g​, c​h​1​l​d​r​3​n $​u​f​f​3​r u​n​1​m​@​g​1​n​@​b​l​3 n​3​g​l​3​c​7 @nd @​b​u​$​3​. $​c​h​0​0​l​$ $​h​0​u​l​d 7​3​@​c​h $3x 3​d​u​c​@​7​1​0​n - @$ 1n p + v = b​@​b​y - U$3 c​0​n​d​0​m​$​. C​0​n​d​0​m​$ $​h​0​u​l​d b3 f​r​3​3 @7 3​v​3​r​y h​1​g​h $​c​h​0​0​l​, c​0​n​v​3​n​1​3​n​c​3 $​7​0​r​3​, d​r​u​g $​7​0​r​3​. F​3​@​7​u​r​3 c​0​n​d​0​m​$ 0n 7V @nd 1n m​0​v​1​3​$​. 
​M​@​y​b​3 7​h​1​n​g​$ w​0​u​l​d c​h​@​n​g​3 1f w3 $​7​0​p p​r​3​7​3​n​d​1​n​g 7​h​@​7 $3x d​0​3​$​n​'​7 h​@​p​p​3​n ""​N​0​7 my l​1​7​7​l​3 g​1​r​l​!​"" @nd $​7​@​r​7 m​@​k​1​n​g p​r​3​v​3​n​7​1​0​n @$ n​0​r​m​@​l @nd @$ 0​p​3​n @$ w​@​$​h​1​n​g 0ur h​@​n​d​$​.",0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,sexual_explicit,mixed,"Tragically, there are unwanted pregnancies and unwanted children. The foster care system if over flowing, children suffer unimaginable neglect and abuse. Schools should teach sex education - as in p + v = baby - Use condoms. Condoms should be free at every high school, convenience store, drug store. Feature condoms on TV and in movies. 
Maybe things would change if we stop pretending that sex doesn't happen ""Not my little girl!"" and start making prevention as normal and as open as washing our hands."
$​7​u​p​1​d h​3​@​d​l​1​n​3​! H3 1$ n07 w​h​1​n​1​n​g 0r b​l​@​m​1​n​g @​n​y​0​n​3​. H3 1$ $​7​@​7​1​n​g @ f​@​c​7​. 3​l​3​c​7​1​0​n f​r​@​u​d 1$ w​1​d​3​$​p​r​3​@​d​. - G​3​0​r​g​@​n​@ D​@​v​1​$,0.7592592835426331,0.0,0.14814814925193787,0.0,0.7592592835426331,0.0,0.0,obscene,mixed,Stupid headline! He is not whining or blaming anyone. He is stating a fact. Election fraud is widespread. - Georgana Davis
"So, an add*t**n*l d*scr*pt*ve was add*d. A w*m*n cl**ms to h*ve b**n r*p*d. A S*ho w*m*n cl**ms to h*ve b**n r*p*d. An imm*gr*nt w*m*n, a m*te w*m*n, a st*d*nt.....",0.20000000298023224,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.30000001192092896,threat,asterisk,"So, an additional descriptive was added. A woman claims to have been raped. A Soho woman claims to have been raped. An immigrant woman, a mute woman, a student....."
"Not only th*t, but Pl*nn*d P*r*nth**d's c*mpr*h*ns*ve sex ed*c*t**n t**ch*s ab**t oth*r iss**s r*l*t*d to s*x**l*ty, s*ch as b**nd*r**s and wh*t is ok and not ok for k*ds to exp*r**nce s*x**lly. Th*s h*lps k*ds id*nt*fy wh*n th*y're b**ng ab*s*d and incr**s*s the r*te of r*p*rt*ng. Why d**s Jim M*nn*ry w*nt m*re ch*ldr*n to not und*rst*nd wh*n th*y're b**ng s*x**lly ab*s*d? T*lk ab**t hyp*cr*sy.",0.5,0.0,0.0,0.0,0.30000001192092896,0.0,0.20000000298023224,sexual_explicit,asterisk,"Not only that, but Planned Parenthood's comprehensive sex education teaches about other issues related to sexuality, such as boundaries and what is ok and not ok for kids to experience sexually. This helps kids identify when they're being abused and increases the rate of reporting. Why does Jim Minnery want more children to not understand when they're being sexually abused? Talk about hypocrisy."
"R​u​r​a​l A​m​e​r​i​c​a is d​y​i​n​g by the d​a​y​,  l​e​t​'​s s​p​e​e​d up the p​r​o​c​e​s​s by p​o​l​e​a​x​i​n​g the U​S​P​S​. T​h​a​n​k​s for t​h​a​t you w​o​r​t​h​l​e​s​s and d​i​s​f​u​n​c​t​i​o​n​a​l C​o​n​g​r​e​s​s​, too bad you c​a​n​'​t be ""​b​u​d​g​e​t​e​d​"" out of e​x​i​s​t​a​n​c​e as you no l​o​n​g​e​r s​e​r​v​e any u​s​e​f​u​l p​u​r​p​o​s​e​.",0.20000000298023224,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,severe_toxicity,zwsp,"Rural America is dying by the day,  let's speed up the process by poleaxing the USPS. Thanks for that you worthless and disfunctional Congress, too bad you can't be ""budgeted"" out of existance as you no longer serve any useful purpose."
"$​1​n​c​3 1 @m h​3​l​d 70 @ c​1​v​1​l r​3​$​p​0​n​$​3 0n 7​h​3​$​3 7w0 m​0​r​0​n​$ 1​d​3​@ 0f 7​1​m​3​, 1 c@n 0​n​l​y $@y 1 w​1​$​h 7h3 3​@​r​7​h w​0​u​l​d 0​p​3​n up b​3​n​3​@​7​h 7h3 C​@​p​1​7​0​l @nd $​@​v​3 u$ $​0​m​3 7​1​m​3​!",0.800000011920929,0.0,0.30000001192092896,0.10000000149011612,0.800000011920929,0.10000000149011612,0.10000000149011612,threat,mixed,"Since I am held to a civil response on these two morons idea of time, I can only say I wish the earth would open up beneath the Capitol and save us some time!"
Lіѕа wаntѕ tо hаvе іt bоth wаyѕ.  Ѕоrry - fоr ѕоmеоnе whо аlwаyѕ tаlkѕ аbоut 'fоllоwіng thе рrосеѕѕ' yоu аrе bеіng а hyросrіtе аnd tоеіng thе раrty lіnе.  Yоu аrе а bіg dіѕарроіntmеnt.,0.6142857074737549,0.0,0.0,0.0,0.6285714507102966,0.014285714365541935,0.0,identity_attack,homoglyph,Lisa wants to have it both ways.  Sorry - for someone who always talks about 'following the process' you are being a hypocrite and toeing the party line.  You are a big disappointment.
"1 $​7​0​p​p​3​d r​3​@​d​1​n​g @7 ""1 h​@​v​3 r​0​d​3​""​.​.​.​D​0 y0u k​n​0​w L7D $​3​r​v​3​$ L​C​C​?",0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,insult,mixed,"I stopped reading at ""I have rode""...Do you know LTD serves LCC?"
"Thеѕе""rеаlіty"" ѕhоwѕ аrе juѕt аnоthеr ѕіgn оf thе іmреndіng dеmіѕе оf а оnсе grеаt соuntry.  Іt ѕuсkѕ thаt thеѕе ""ѕhоwѕ"" аrе аttrасtіng mоrе lоѕеrѕ tо а grеаt lаnd.",0.699999988079071,0.0,0.30000001192092896,0.0,0.699999988079071,0.0,0.10000000149011612,sexual_explicit,homoglyph,"These""reality"" shows are just another sign of the impending demise of a once great country.  It sucks that these ""shows"" are attracting more losers to a great land."
"""Іt’ѕ 8 (еіght) blосkѕ tо thе buѕ ѕtор fоr mе. Іf іt’ѕ gооd еnоugh fоr mе аt 71 іt’ѕ gооd еnоugh fоr hеr аt 90."" Оh rеаlly? Whаt kіnd оf а реrѕоn knоwѕ whаt'ѕ gооd fоr оthеrѕ? Thе аrrоgаnt wіth сruеl dіѕrеgаrd. Ѕhаmе оn yоu.",1.0,0.0,0.0,0.0,0.8333333134651184,0.0,0.0,insult,homoglyph,"""It’s 8 (eight) blocks to the bus stop for me. If it’s good enough for me at 71 it’s good enough for her at 90."" Oh really? What kind of a person knows what's good for others? The arrogant with cruel disregard. Shame on you."
Traitors_and_terrorists_are_being_featured_on_Obama's_let-them-go-list.,0.30000001192092896,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,insult,underscore,Traitors and terrorists are being featured on Obama's let-them-go-list.
N0 p​0​r​n 0r F​@​c​3​b​0​0​k 1n 7h3 7​r​@​1​l​3​r p​@​r​k​$​. G​u​3​$​$​1​n​g 7​h​@​7 p'd 0ff @ l07 m​0​r​3 p​3​0​p​l​3​.,0.4000000059604645,0.10000000149011612,0.0,0.0,0.0,0.0,0.4000000059604645,sexual_explicit,mixed,No porn or Facebook in the trailer parks. Guessing that p'd off a lot more people.
P​R​3​$​1​D​3​N​7 7​R​U​M​P 1$ @​L​R​3​@​D​Y @ F​@​1​L​U​R​3​.,0.6000000238418579,0.10000000149011612,0.0,0.0,0.6000000238418579,0.0,0.0,severe_toxicity,mixed,PRESIDENT TRUMP IS ALREADY A FAILURE.
"@​g​r​3​3​d​. 1'm m​0​r​3 @​f​r​@​1​d 0f $​0​-​c​@​l​l​3​d ""​c​h​1​l​d​r​3​n​"" 7​h​3​n @ny d​0​g​.",0.4000000059604645,0.10000000149011612,0.0,0.0,0.4000000059604645,0.0,0.0,severe_toxicity,mixed,"Agreed. I'm more afraid of so-called ""children"" then any dog."
І'm thаnkful fоr thе rероrtіng оf thіѕ lаtеѕt UоfО іѕѕuе. Іt ѕеrvеѕ tо іllumіnаtе Еugеnе аѕ а сеntеr fоr thе lіbеrаl hyросrіѕy оf еnvіrоnmеntаl соnсеrnѕ.,0.5,0.0,0.0,0.0,0.5,0.0,0.0,insult,homoglyph,I'm thankful for the reporting of this latest UofO issue. It serves to illuminate Eugene as a center for the liberal hypocrisy of environmental concerns.
Whаt аn еmbаrrаѕѕmеnt fоr thе Fеdеrаl Gоvеrnmеnt. Thеy wеrе іn сhаrgе оf thе ѕіtuаtіоn аnd lеt іt fеѕtеr fоr tоо lоng.  Nоt а fаn оf Gоv. Brоwn but hеr fіnаlly lоѕіng раtіеnсе аnd ѕреаkіng uр аbоut thе ѕіtuаtіоn fоrсеd thе Fеdѕ hаnd.  Thеy іn turn hаvе іnflаmеd thе ѕіtuаtіоn еvеn mоrе wіth thе ѕhооtіng.,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,insult,homoglyph,What an embarrassment for the Federal Government. They were in charge of the situation and let it fester for too long.  Not a fan of Gov. Brown but her finally losing patience and speaking up about the situation forced the Feds hand.  They in turn have inflamed the situation even more with the shooting.
"U​n​f​o​r​t​u​n​a​t​e​l​y​, t​h​a​t​'​s t​r​u​e​.  And the o​w​n​e​r​s of the b​u​s​i​n​e​s​s are the ""​e​v​i​l​"" b​u​s​i​n​e​s​s p​e​o​p​l​e we see v​i​l​i​f​i​e​d h​e​r​e on the R-G t​h​r​e​a​d​s for b​e​i​n​g '​g​r​e​e​d​y​' e​t​c​.  so o​f​t​e​n​.  The i​r​r​e​s​p​o​n​s​i​b​l​e d​r​i​v​e​r has put e​v​e​r​y​t​h​i​n​g t​h​e​y h​a​v​e at r​i​s​k​.",0.4000000059604645,0.0,0.0,0.0,0.30000001192092896,0.10000000149011612,0.0,identity_attack,zwsp,"Unfortunately, that's true.  And the owners of the business are the ""evil"" business people we see vilified here on the R-G threads for being 'greedy' etc.  so often.  The irresponsible driver has put everything they have at risk."
"You are r​i​d​i​c​u​l​o​u​s​l​y u​n​i​n​f​o​r​m​e​d​. For y​o​u​r s​a​k​e​, s​o​r​r​y the G​o​v​. is g​o​i​n​g to v​e​t​o the LIO Taj M​a​h​a​w​k​e​r t​h​a​t you s​a​i​d we s​h​o​u​l​d buy a few w​e​e​k​s b​a​c​k​, w​h​i​c​h t​e​l​l​s me all I n​e​e​d to k​n​o​w a​b​o​u​t y​o​u​r a​b​i​l​i​t​y to r​a​t​i​o​n​a​l​i​z​e c​o​h​e​r​e​n​t​l​y and r​e​s​p​o​n​s​i​b​l​y​.",0.5,0.0,0.20000000298023224,0.0,0.4000000059604645,0.0,0.0,obscene,zwsp,"You are ridiculously uninformed. For your sake, sorry the Gov. is going to veto the LIO Taj Mahawker that you said we should buy a few weeks back, which tells me all I need to know about your ability to rationalize coherently and responsibly."
Buy 7h3 d​@​m​n 7​h​1​n​g f0r @ l0w p​r​1​c​3 @nd b3 d​0​n​3 w​1​7​h 7​h​1​$ n​0​n​$​3​n​$​3​.,0.7894737124443054,0.02631578966975212,0.6973684430122375,0.0,0.4868420958518982,0.0,0.0,obscene,mixed,Buy the damn thing for a low price and be done with this nonsense.
"mr_mahalakek,_thank_you....wish_you_well_and_sorry_you_don't_like_the_tone_of_discusson_here.__it_is_a_lot_of__speculation,_iit_is_and_it_s_what_it_is.__this_forum_is_lke_Disneyland_compared_to_some_of_the_national_media_forums.___most_those_folks_don't_even_bother_with_the_story_and_just_start_slamming_each_other.",0.30000001192092896,0.0,0.0,0.10000000149011612,0.30000001192092896,0.0,0.0,threat,underscore,"mr mahalakek, thank you....wish you well and sorry you don't like the tone of discusson here.  it is a lot of  speculation, iit is and it s what it is.  this forum is lke Disneyland compared to some of the national media forums.   most those folks don't even bother with the story and just start slamming each other."
"When_a_man_can_have_a_baby,_and_breast_feed_their_child,_tell_me_he's_a_woman._Until_then_he's_a_man_pretending_to_be_a_woman._I_have_no_problem_with_Americans_wanting_to_pretend_they_are_a_woman_or_a_man,_and_like_with_males_and_females_they_need_their_own_bathroom._Now,_as_for_the_deluded_neurotics_who_claim_there_are_no_victims,_and_what_proof_do_we_have_of_our_fears,_Oregon_has_had_to_shut_down_rest_stops_in_the_Portland_metro_area_because_of_homosexual_activities_in_the_bathrooms_and_parking_lot._Just_one_fact_that_confuses_the_dickens_out_of_them.",0.4000000059604645,0.0,0.10000000149011612,0.0,0.20000000298023224,0.4000000059604645,0.10000000149011612,sexual_explicit,underscore,"When a man can have a baby, and breast feed their child, tell me he's a woman. Until then he's a man pretending to be a woman. I have no problem with Americans wanting to pretend they are a woman or a man, and like with males and females they need their own bathroom. Now, as for the deluded neurotics who claim there are no victims, and what proof do we have of our fears, Oregon has had to shut down rest stops in the Portland metro area because of homosexual activities in the bathrooms and parking lot. Just one fact that confuses the dickens out of them."
"Why_are_people_on_the_left_so_intent_on_murdering_our_unborn_babies?__Do_they_hate_life_that_much?__As_far_as_Trump_objectifying_his_daughter,_isn't_she_in_charge_of_part_of_his_empire?____I_believe_the_rest_of_this_letter_concerning_Trump_is_regurgitated_mis-understandings_of__positions.",0.4000000059604645,0.0,0.0,0.20000000298023224,0.4000000059604645,0.30000001192092896,0.0,threat,underscore,"Why are people on the left so intent on murdering our unborn babies?  Do they hate life that much?  As far as Trump objectifying his daughter, isn't she in charge of part of his empire?    I believe the rest of this letter concerning Trump is regurgitated mis-understandings of  positions."
"You can see my r​e​s​p​o​n​s​e to the p​r​e​v​i​o​u​s c​o​m​m​e​n​t but I w​i​l​l r​e​p​e​a​t s​o​m​e of it h​e​r​e​: ""​T​h​i​s is a r​a​c​i​s​t c​o​m​m​e​n​t​. W​e​'​r​e l​e​a​v​i​n​g it up, b​e​c​a​u​s​e we d​o​n​'​t b​e​l​i​e​v​e in c​e​n​s​o​r​s​h​i​p and it i​s​n​'​t a​g​g​r​e​s​s​i​v​e or not t​e​c​h​n​i​c​a​l​l​y '​c​i​v​i​l​,​' but the s​p​i​r​i​t of t​h​i​s a​r​g​u​m​e​n​t is r​a​c​i​s​t​.​""",0.30000001192092896,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,0.0,identity_attack,zwsp,"You can see my response to the previous comment but I will repeat some of it here: ""This is a racist comment. We're leaving it up, because we don't believe in censorship and it isn't aggressive or not technically 'civil,' but the spirit of this argument is racist."""
"""1 l00k f0rw@rd 70 w0rk1ng w17h Pr3$1d3n7 C@$7r0 @nd Pr3$1d3n7 M@cr1 70 $71mul@73 m0r3 7r@d3 @nd 1nv3$7m3n7 w17h C@n@d@, gr0w 7h3 m1ddl3 cl@$$, @nd f0$73r cl0$3r p30pl3-70-p30pl3 713$ f0r 7h3 b3n3f17 0f @ll 0ur c171z3n$.” 

D1ff1cul7 70 1m@g1n3 @ny0n3 1n 7h3 w3$73rn w0rld wh0 d3c1m@73d 7h3 m1ddl3 cl@$$ @nd $hu7 0ff h1$ p30pl3 fr0m 7h3 w0rld m0r3 7h@n C@$7r0.  @$ 0ur PM 0nc3 @g@1n r3p3@7$ $0und by73$ r0073d 1n hyp0cr1$y, C@n@d1@n$ mu$7 qu3$710n wh37h3r h3 r3@lly und3r$7@nd$ @ny7h1ng 7h@7 m@773r$.",0.20000000298023224,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,severe_toxicity,leet,"""I look forward to working with President Castro and President Macri to stimulate more trade and investment with Canada, grow the middle class, and foster closer people-to-people ties for the benefit of all our citizens.” 

Difficult to imagine anyone in the western world who decimated the middle class and shut off his people from the world more than Castro.  As our PM once again repeats sound bytes rooted in hypocrisy, Canadians must question whether he really understands anything that matters."
